order_id,customer_id,product,price,quantity,date,total
1153,1175,Mouse,210.62,1.0,2025-04-25 15:30:25,210.62
1154,1836,Notebook,56.85,3.0,2025-04-26 06:30:23,170.55
1155,1062,Teclado,193.45,1.0,2025-09-23 04:28:06,193.45
1156,1020,Mouse,23.48,4.0,2025-08-08 08:40:14,93.92
1157,1583,Notebook,484.14,4.0,2026-03-10 12:51:08,1936.56
1158,1212,Teclado,499.48,1.0,2025-06-22 12:06:52,499.48
1159,1031,Monitor,31.91,2.0,2025-07-05 19:00:31,63.82
1160,1409,Mouse,269.32,2.0,2025-12-06 15:24:19,538.64
1161,1513,Monitor,291.65,3.0,2025-09-12 21:29:12,874.9499999999999
1162,1826,Monitor,166.46,2.0,2026-01-04 01:17:31,332.92
1163,1032,Notebook,381.65,1.0,2025-05-11 11:03:30,381.65
1164,1508,Mouse,190.38,2.0,2026-02-08 18:49:40,380.76
1165,1482,Notebook,122.26,3.0,2025-12-12 07:17:06,366.78000000000003
1166,1471,Teclado,288.33,2.0,2025-10-24 00:22:02,576.66
1167,1110,Notebook,125.49,3.0,2026-04-01 13:26:06,376.46999999999997
1168,1191,Monitor,439.68,1.0,2026-02-06 00:20:47,439.68
1169,1075,Notebook,144.89,1.0,2025-07-23 22:51:35,144.89
1170,1828,Notebook,446.75,1.0,2026-01-25 07:34:47,446.75
1171,1797,Monitor,173.11,2.0,2026-02-22 23:49:30,346.22
1172,1991,Notebook,234.73,3.0,2025-04-14 18:47:32,704.1899999999999
1173,1283,Monitor,368.28,4.0,2025-11-19 16:33:44,1473.12
1174,1894,Monitor,76.68,1.0,2026-01-14 06:44:46,76.68
1175,1626,Teclado,225.29,1.0,2025-09-09 20:50:12,225.29
1176,1424,Monitor,77.76,2.0,2025-08-09 23:46:59,155.52
1177,1722,Mouse,56.31,2.0,2025-05-13 07:29:29,112.62
1178,1396,Mouse,48.97,2.0,2025-11-06 22:42:48,97.94
1179,1295,Mouse,100.18,1.0,2026-01-17 16:08:09,100.18
1180,1695,Notebook,219.86,4.0,2026-03-31 00:37:09,879.44
1181,1305,Mouse,311.54,3.0,2025-06-30 17:42:54,934.6200000000001
1182,1951,Monitor,187.44,1.0,2025-09-08 20:50:52,187.44
1183,1441,Notebook,124.12,3.0,2025-06-17 07:46:31,372.36
1184,1632,Mouse,449.77,2.0,2025-09-27 03:10:17,899.54
1185,1908,Teclado,279.96,4.0,2025-09-15 22:24:18,1119.84
1186,1393,Notebook,167.74,1.0,2025-07-08 08:24:40,167.74
1187,1289,Teclado,395.3,2.0,2025-10-29 15:52:30,790.6
1188,1021,Teclado,225.6,3.0,2025-08-30 04:09:46,676.8
1189,1722,Teclado,165.27,4.0,2025-06-20 09:49:17,661.08
1190,1062,Mouse,378.9,4.0,2025-11-02 21:08:43,1515.6
1191,1010,Notebook,316.16,1.0,2025-09-18 04:43:55,316.16
1192,1644,Teclado,115.77,3.0,2025-05-22 07:43:32,347.31
1193,1015,Mouse,346.41,3.0,2025-05-20 14:15:54,1039.23
1194,1309,Mouse,379.71,3.0,2025-10-15 08:47:37,1139.1299999999999
1195,1039,Teclado,191.06,2.0,2026-01-28 10:53:15,382.12
1196,1719,Mouse,21.76,3.0,2025-06-08 06:07:35,65.28
1197,1671,Notebook,439.88,4.0,2025-05-13 22:23:42,1759.52
1198,1921,Monitor,61.99,1.0,2025-10-12 05:26:10,61.99
1199,1529,Monitor,193.89,2.0,2025-11-12 11:38:06,387.78
1200,1486,Monitor,43.14,3.0,2025-09-21 10:31:12,129.42000000000002
1201,1684,Notebook,498.98,2.0,2025-09-09 13:23:15,997.96
1202,1398,Mouse,454.17,3.0,2026-03-27 03:08:40,1362.51
1203,1303,Notebook,171.04,1.0,2025-07-22 14:53:29,171.04
1204,1157,Notebook,160.68,4.0,2025-08-04 04:19:11,642.72
1205,1330,Mouse,134.09,2.0,2025-04-04 15:35:28,268.18
1206,1382,Teclado,112.35,2.0,2025-12-06 07:14:51,224.7
1207,1399,Notebook,91.99,1.0,2025-11-24 10:38:58,91.99
1208,1951,Teclado,226.22,3.0,2025-12-18 05:17:37,678.66
1209,1127,Mouse,499.22,4.0,2025-11-05 20:05:10,1996.88
1210,1871,Mouse,95.28,3.0,2025-05-21 23:41:51,285.84000000000003
1211,1069,Notebook,304.69,3.0,2025-07-02 20:58:46,914.0699999999999
1212,1544,Mouse,159.61,1.0,2025-06-28 05:51:45,159.61
1213,1242,Notebook,54.44,4.0,2025-05-10 21:16:53,217.76
1214,1575,Monitor,185.69,2.0,2026-03-24 04:09:34,371.38
1215,1436,Teclado,185.08,2.0,2025-12-18 21:51:22,370.16
1216,1911,Notebook,162.47,3.0,2026-02-10 07:15:21,487.40999999999997
1217,1302,Teclado,157.1,1.0,2025-05-07 04:55:36,157.1
1218,1219,Notebook,41.92,3.0,2025-04-14 14:31:23,125.76
1219,1137,Teclado,133.24,2.0,2025-10-28 05:33:18,266.48
1220,1848,Notebook,50.72,3.0,2025-09-22 10:51:42,152.16
1221,1709,Teclado,471.78,3.0,2025-08-11 07:59:59,1415.34
1222,1223,Monitor,39.3,3.0,2025-06-23 10:42:57,117.89999999999999
1223,1257,Monitor,24.1,3.0,2025-04-06 12:07:59,72.30000000000001
1224,1486,Mouse,234.87,3.0,2025-06-20 05:33:50,704.61
1225,1197,Teclado,129.27,2.0,2025-07-08 15:55:44,258.54
1226,1264,Notebook,241.29,3.0,2026-03-04 07:39:06,723.87
1227,1035,Notebook,189.97,2.0,2025-04-30 23:04:51,379.94
1228,1895,Notebook,340.27,1.0,2026-04-01 13:30:36,340.27
1229,1812,Monitor,326.93,3.0,2026-02-05 20:43:01,980.79
1230,1674,Notebook,259.12,4.0,2025-07-18 10:09:13,1036.48
1231,1893,Notebook,323.91,2.0,2025-04-30 20:00:49,647.82
1232,1310,Monitor,67.38,3.0,2025-10-05 11:09:33,202.14
1233,1315,Mouse,446.22,4.0,2025-08-08 07:51:35,1784.88
1234,1352,Monitor,107.4,4.0,2025-12-13 03:01:53,429.6
1235,1825,Monitor,482.57,1.0,2025-12-08 08:01:52,482.57
1236,1414,Notebook,289.65,2.0,2025-10-30 11:20:38,579.3
1237,1861,Monitor,461.28,3.0,2025-07-24 15:39:11,1383.84
1238,1125,Monitor,277.73,3.0,2025-04-04 11:03:51,833.19
1239,1877,Monitor,411.55,3.0,2025-07-02 20:31:23,1234.65
1240,1247,Notebook,270.74,3.0,2026-03-19 13:57:25,812.22
1241,1259,Mouse,11.79,2.0,2025-11-21 01:57:58,23.58
1242,1124,Monitor,177.65,3.0,2025-08-02 16:21:42,532.95
1243,1678,Teclado,37.2,2.0,2025-12-11 07:41:16,74.4
1244,1577,Notebook,31.67,3.0,2025-05-07 07:46:11,95.01
1245,1189,Teclado,416.0,1.0,2026-03-04 22:07:48,416.0
1246,1078,Mouse,368.77,4.0,2025-08-15 08:14:18,1475.08
1247,1978,Notebook,160.09,4.0,2025-09-26 19:08:59,640.36
1248,1256,Monitor,410.6,2.0,2025-07-28 09:24:58,821.2
1249,1728,Teclado,469.21,2.0,2025-11-10 16:06:52,938.42
1250,1810,Monitor,170.89,4.0,2025-08-02 22:30:12,683.56
1251,1816,Teclado,486.72,1.0,2025-08-09 16:10:11,486.72
1252,1421,Notebook,154.68,4.0,2025-09-12 10:54:13,618.72
1253,1265,Mouse,316.26,4.0,2025-05-03 10:32:14,1265.04
1254,1338,Mouse,420.69,4.0,2025-10-23 05:46:21,1682.76
1255,1672,Notebook,389.86,4.0,2025-10-23 23:31:55,1559.44
1256,1064,Mouse,26.89,4.0,2025-08-22 17:47:44,107.56
1257,1108,Mouse,201.08,2.0,2025-12-11 02:08:21,402.16
1258,1398,Mouse,417.26,4.0,2025-04-23 10:10:38,1669.04
1259,1232,Mouse,146.69,3.0,2025-08-27 05:07:12,440.07
1260,1230,Mouse,40.53,3.0,2025-07-29 23:35:21,121.59
1261,1349,Teclado,191.79,1.0,2025-09-02 21:09:47,191.79
1262,1991,Notebook,314.23,1.0,2025-04-20 17:13:26,314.23
1263,1613,Mouse,50.88,1.0,2026-03-25 19:35:22,50.88
1264,1634,Teclado,229.09,4.0,2025-07-14 07:35:54,916.36
1265,1771,Monitor,60.63,3.0,2025-11-11 03:04:28,181.89000000000001
1266,1626,Monitor,217.15,2.0,2026-02-14 19:01:34,434.3
1267,1220,Notebook,254.08,1.0,2025-07-10 03:02:32,254.08
1268,1828,Teclado,256.13,3.0,2025-10-29 08:36:10,768.39
1269,1834,Teclado,212.29,4.0,2026-02-28 13:33:32,849.16
1270,1753,Monitor,361.61,1.0,2025-04-25 15:35:25,361.61
1271,1233,Teclado,204.07,1.0,2025-11-10 00:56:15,204.07
1272,1704,Teclado,427.2,2.0,2025-05-12 23:53:24,854.4
1273,1436,Teclado,186.95,1.0,2025-08-11 19:04:04,186.95
1274,1522,Monitor,183.14,2.0,2025-12-14 02:44:41,366.28
1275,1720,Teclado,462.09,4.0,2025-07-21 00:21:08,1848.36
1276,1635,Teclado,101.16,3.0,2025-05-05 22:22:39,303.48
1277,1211,Mouse,137.16,2.0,2025-07-22 10:44:47,274.32
1278,1868,Notebook,76.72,4.0,2026-01-09 12:30:08,306.88
1279,1635,Teclado,74.41,1.0,2025-04-01 09:36:37,74.41
1280,1011,Teclado,302.88,2.0,2026-03-06 14:15:34,605.76
1281,1072,Teclado,68.41,2.0,2026-02-27 11:07:44,136.82
1282,1900,Monitor,29.85,3.0,2025-08-26 10:11:11,89.55000000000001
1283,1881,Mouse,57.57,1.0,2025-08-03 03:25:27,57.57
1284,1861,Monitor,422.12,1.0,2025-05-19 19:51:01,422.12
1285,1257,Teclado,124.53,3.0,2025-12-03 10:55:56,373.59000000000003
1286,1757,Teclado,88.29,1.0,2025-10-21 11:31:47,88.29
1287,1909,Monitor,143.42,2.0,2025-11-01 23:11:46,286.84
1288,1648,Mouse,196.23,1.0,2025-07-25 10:39:16,196.23
1289,1423,Monitor,350.27,4.0,2026-02-19 11:32:00,1401.08
1290,1417,Notebook,370.27,2.0,2025-11-03 17:05:35,740.54
1291,1315,Monitor,468.29,4.0,2026-03-23 00:22:51,1873.16
1292,1113,Mouse,225.0,3.0,2025-07-26 01:39:17,675.0
1293,1956,Teclado,75.31,2.0,2025-06-28 16:53:54,150.62
1294,1714,Notebook,407.69,3.0,2025-04-29 12:58:38,1223.07
1295,1074,Notebook,405.55,3.0,2025-07-30 06:04:16,1216.65
1296,1740,Mouse,410.49,2.0,2025-04-14 10:36:26,820.98
1297,1266,Mouse,429.45,2.0,2026-01-20 00:33:49,858.9
1298,1543,Monitor,321.48,4.0,2025-10-15 11:14:17,1285.92
1299,1618,Mouse,452.71,1.0,2025-10-26 09:47:30,452.71
1300,1119,Notebook,355.89,3.0,2025-10-26 13:11:37,1067.67
1301,1119,Teclado,22.53,4.0,2026-02-11 09:06:26,90.12
1302,1753,Teclado,195.21,1.0,2026-02-20 16:47:34,195.21
1303,1607,Notebook,30.16,1.0,2025-10-12 20:33:10,30.16
1304,1005,Monitor,311.14,3.0,2025-11-18 09:32:03,933.42
1305,1094,Notebook,49.02,3.0,2025-10-18 23:13:15,147.06
1306,1312,Mouse,204.73,1.0,2025-06-11 06:25:02,204.73
1307,1825,Teclado,324.72,2.0,2025-11-01 18:38:11,649.44
1308,1533,Notebook,301.32,1.0,2025-10-05 15:12:46,301.32
1309,1119,Monitor,234.4,1.0,2026-02-25 17:36:37,234.4
1310,1496,Notebook,51.72,2.0,2025-07-26 13:58:36,103.44
1311,1219,Notebook,369.96,3.0,2025-08-16 15:43:53,1109.8799999999999
1312,1264,Mouse,400.53,1.0,2026-03-01 16:13:45,400.53
1313,1375,Mouse,456.21,4.0,2026-01-28 16:32:52,1824.84
1314,1669,Notebook,132.85,1.0,2025-07-10 09:12:35,132.85
1315,1785,Monitor,83.32,3.0,2025-09-04 04:28:11,249.95999999999998
1316,1847,Teclado,495.16,2.0,2026-01-14 15:42:33,990.32
1317,1712,Mouse,206.04,2.0,2025-04-11 17:16:08,412.08
1318,1838,Notebook,136.37,3.0,2025-07-30 16:51:01,409.11
1319,1254,Notebook,311.18,3.0,2025-07-25 10:38:04,933.54
1320,1476,Mouse,326.52,4.0,2026-02-01 16:00:37,1306.08
1321,1574,Monitor,414.94,3.0,2025-11-23 04:37:53,1244.82
1322,1606,Mouse,47.59,3.0,2026-03-18 18:17:51,142.77
1323,1877,Teclado,180.66,2.0,2025-12-23 22:23:16,361.32
1324,1690,Teclado,317.09,4.0,2025-09-12 11:00:16,1268.36
1325,1810,Teclado,390.2,1.0,2026-03-06 07:25:48,390.2
1326,1490,Notebook,37.08,4.0,2026-03-14 20:36:10,148.32
1327,1970,Teclado,393.11,1.0,2025-11-24 13:13:02,393.11
1328,1694,Teclado,23.12,2.0,2026-01-11 05:33:16,46.24
1329,1107,Teclado,355.4,4.0,2025-09-24 00:05:24,1421.6
1330,1374,Teclado,384.52,4.0,2025-09-04 15:54:42,1538.08
1331,1724,Monitor,35.06,3.0,2025-11-20 14:33:29,105.18
1332,1872,Monitor,385.49,1.0,2025-05-18 10:41:25,385.49
1333,1823,Teclado,218.01,1.0,2025-05-15 18:57:04,218.01
1334,1185,Teclado,72.34,3.0,2025-12-05 05:17:59,217.02
1335,1387,Monitor,41.91,1.0,2025-12-09 03:06:01,41.91
1336,1708,Teclado,159.57,3.0,2025-06-13 14:31:27,478.71
1337,1496,Teclado,367.95,1.0,2025-10-10 21:39:53,367.95
1338,1129,Teclado,254.74,4.0,2025-04-28 01:16:58,1018.96
1339,1178,Teclado,242.19,2.0,2026-01-20 22:57:18,484.38
1340,1109,Monitor,61.59,4.0,2026-01-11 08:18:24,246.36
1341,1558,Mouse,94.95,3.0,2026-01-08 09:38:10,284.85
1342,1809,Monitor,44.59,1.0,2025-07-16 13:43:28,44.59
1343,1094,Teclado,298.6,3.0,2026-03-16 20:58:13,895.8000000000001
1344,1602,Notebook,254.6,3.0,2025-12-23 16:12:08,763.8
1345,1763,Teclado,265.6,3.0,2025-04-21 05:34:09,796.8000000000001
1346,1803,Notebook,43.3,3.0,2025-06-27 08:42:35,129.89999999999998
1347,1875,Monitor,267.04,4.0,2025-09-16 06:43:05,1068.16
1348,1010,Monitor,102.09,2.0,2025-08-25 23:43:48,204.18
1349,1056,Teclado,339.06,1.0,2025-07-05 22:15:43,339.06
1350,1627,Notebook,478.33,4.0,2026-01-05 03:32:35,1913.32
1351,1875,Monitor,371.01,3.0,2025-09-12 20:31:33,1113.03
1352,1696,Monitor,475.07,4.0,2026-02-12 19:57:54,1900.28
1353,1006,Notebook,329.19,3.0,2025-11-11 11:14:24,987.5699999999999
1354,1841,Monitor,199.48,4.0,2026-01-22 23:12:08,797.92
1355,1763,Teclado,473.87,3.0,2025-09-29 18:34:17,1421.6100000000001
1356,1988,Mouse,265.59,4.0,2025-06-04 05:59:37,1062.36
1357,1160,Notebook,13.78,4.0,2026-02-05 01:07:40,55.12
1358,1561,Notebook,188.78,1.0,2025-07-07 21:32:23,188.78
1359,1321,Monitor,174.4,1.0,2025-04-21 03:02:10,174.4
1360,1492,Notebook,375.99,1.0,2025-05-09 10:36:22,375.99
1361,1308,Monitor,319.41,3.0,2025-06-26 18:53:53,958.23
1362,1976,Mouse,224.51,1.0,2026-03-07 07:42:15,224.51
1363,1912,Notebook,390.84,2.0,2025-11-14 04:52:16,781.68
1364,1036,Teclado,234.3,2.0,2026-01-11 16:54:40,468.6
1365,1876,Teclado,157.44,3.0,2025-06-14 08:47:56,472.32
1366,1878,Teclado,146.85,2.0,2026-02-12 13:41:46,293.7
1367,1878,Notebook,262.63,2.0,2025-10-09 20:57:18,525.26
1368,1837,Monitor,270.48,3.0,2025-12-08 12:28:46,811.44
1369,1874,Teclado,240.51,4.0,2026-02-17 18:56:12,962.04
1370,1871,Mouse,101.22,2.0,2025-11-21 01:48:06,202.44
1371,1883,Mouse,353.38,1.0,2025-06-02 03:47:27,353.38
1372,1379,Notebook,204.28,4.0,2025-06-15 08:43:10,817.12
1373,1925,Teclado,99.89,3.0,2025-12-12 05:34:50,299.67
1374,1791,Monitor,160.52,3.0,2025-06-18 22:14:01,481.56000000000006
1375,1401,Notebook,449.66,1.0,2026-03-18 04:57:30,449.66
1376,1476,Mouse,319.22,1.0,2025-09-21 05:25:00,319.22
1377,1681,Notebook,256.13,4.0,2026-03-20 08:12:16,1024.52
1378,1730,Monitor,416.05,2.0,2025-06-15 22:01:45,832.1
1379,1406,Monitor,312.16,3.0,2025-05-24 21:36:01,936.48
1380,1648,Mouse,319.35,3.0,2025-10-19 15:25:43,958.0500000000001
1381,1459,Teclado,197.24,3.0,2025-11-22 04:25:14,591.72
1382,1135,Monitor,254.87,1.0,2025-09-04 15:15:53,254.87
1383,1081,Monitor,329.67,2.0,2025-05-19 17:37:18,659.34
1384,1376,Notebook,309.4,4.0,2025-07-18 22:35:26,1237.6
1385,1774,Teclado,287.48,4.0,2025-05-21 02:46:11,1149.92
1386,1882,Monitor,394.57,2.0,2025-07-26 22:29:01,789.14
1387,1680,Mouse,98.01,4.0,2025-07-30 04:51:19,392.04
1388,1422,Notebook,296.59,4.0,2026-03-06 03:28:43,1186.36
1389,1255,Mouse,135.94,3.0,2025-09-10 16:00:38,407.82
1390,1460,Notebook,290.69,2.0,2025-07-31 01:57:26,581.38
1391,1668,Mouse,102.61,1.0,2025-08-17 08:30:13,102.61
1392,1769,Teclado,455.85,2.0,2026-01-20 02:45:43,911.7
1393,1683,Monitor,134.54,3.0,2025-11-06 21:57:20,403.62
1394,1670,Notebook,364.43,3.0,2025-08-29 01:27:41,1093.29
1395,1861,Notebook,186.74,1.0,2025-09-02 12:30:56,186.74
1396,1734,Notebook,15.53,4.0,2025-05-05 17:50:57,62.12
1397,1245,Notebook,321.04,3.0,2025-12-13 21:55:41,963.1200000000001
1398,1716,Mouse,384.82,3.0,2025-04-06 12:19:56,1154.46
1399,1315,Monitor,209.85,1.0,2025-09-10 16:35:00,209.85
1400,1069,Teclado,491.69,2.0,2025-07-06 18:34:31,983.38
1401,1825,Mouse,244.02,4.0,2025-05-31 02:30:25,976.08
1402,1858,Teclado,458.43,1.0,2025-09-27 13:11:23,458.43
1403,1763,Mouse,56.85,2.0,2026-03-26 14:59:15,113.7
1404,1756,Mouse,108.22,2.0,2025-09-11 16:37:04,216.44
1405,1239,Notebook,434.82,1.0,2026-02-18 10:57:49,434.82
1406,1613,Mouse,455.07,4.0,2025-08-27 01:03:29,1820.28
1407,1556,Monitor,274.19,2.0,2025-07-03 13:42:56,548.38
1408,1811,Monitor,157.2,2.0,2025-10-14 19:52:04,314.4
1409,1153,Notebook,394.35,1.0,2026-01-19 09:20:24,394.35
1410,1955,Teclado,126.21,2.0,2025-12-31 17:10:37,252.42
1411,1002,Mouse,314.83,1.0,2026-02-24 21:28:49,314.83
1412,1886,Teclado,259.43,3.0,2025-11-25 00:33:07,778.29
1413,1347,Teclado,279.13,3.0,2025-10-30 14:33:25,837.39
1414,1317,Teclado,194.39,1.0,2025-04-03 01:17:22,194.39
1415,1579,Notebook,82.17,1.0,2026-01-31 08:40:30,82.17
1416,1414,Mouse,26.6,2.0,2025-11-12 13:15:53,53.2
1417,1806,Teclado,307.73,2.0,2025-07-11 04:20:46,615.46
1418,1710,Notebook,35.46,2.0,2025-11-06 17:27:27,70.92
1419,1793,Notebook,341.55,2.0,2025-04-08 19:00:01,683.1
1420,1751,Monitor,441.22,3.0,2025-10-24 14:16:23,1323.66
1421,1701,Notebook,279.16,3.0,2025-08-23 06:36:04,837.48
1422,1305,Mouse,421.92,4.0,2025-07-17 12:26:13,1687.68
1423,1475,Mouse,323.77,3.0,2025-09-11 09:01:50,971.31
1424,1110,Monitor,256.03,1.0,2025-09-04 05:59:33,256.03
1425,1890,Mouse,85.94,3.0,2025-04-29 05:48:41,257.82
1426,1978,Teclado,488.14,1.0,2025-11-11 16:44:48,488.14
1427,1780,Mouse,150.48,2.0,2025-07-11 04:03:48,300.96
1428,1783,Mouse,158.1,2.0,2025-07-18 06:15:25,316.2
1429,1847,Teclado,245.21,4.0,2025-09-02 10:47:14,980.84
1430,1582,Notebook,154.62,3.0,2025-12-22 01:01:55,463.86
1431,1026,Notebook,243.72,3.0,2025-05-31 16:44:44,731.16
1432,1032,Monitor,278.33,4.0,2025-10-06 11:09:32,1113.32
1433,1701,Mouse,19.21,4.0,2025-10-23 12:47:51,76.84
1434,1455,Mouse,397.23,4.0,2025-04-01 20:52:59,1588.92
1435,1227,Notebook,122.99,1.0,2025-07-10 16:23:07,122.99
1436,1297,Mouse,272.61,2.0,2025-06-22 03:10:59,545.22
1437,1384,Mouse,111.98,3.0,2025-12-23 10:30:01,335.94
1438,1141,Mouse,189.09,2.0,2025-06-20 07:11:28,378.18
1439,1934,Teclado,166.41,4.0,2025-09-21 12:49:03,665.64
1440,1940,Notebook,50.34,4.0,2025-11-27 10:49:20,201.36
1441,1750,Teclado,286.66,3.0,2026-01-24 00:43:42,859.98
1442,1155,Mouse,387.47,1.0,2025-08-17 02:22:15,387.47
1443,1966,Monitor,364.11,1.0,2025-12-05 17:45:35,364.11
1444,1965,Monitor,142.54,2.0,2025-07-22 16:15:08,285.08
1445,1009,Teclado,468.18,1.0,2025-10-18 03:22:45,468.18
1446,1284,Notebook,139.4,4.0,2025-10-15 00:25:37,557.6
1447,1503,Mouse,449.78,2.0,2025-05-18 06:15:59,899.56
1448,1901,Notebook,241.09,3.0,2025-11-20 12:38:53,723.27
1449,1393,Notebook,56.81,3.0,2025-06-09 23:39:22,170.43
1450,1995,Notebook,248.86,1.0,2025-12-26 00:57:37,248.86
1451,1237,Monitor,213.03,3.0,2025-08-10 23:09:08,639.09
1452,1988,Teclado,308.48,2.0,2025-08-12 23:34:54,616.96
1453,1043,Mouse,432.44,4.0,2025-10-01 09:37:22,1729.76
1454,1419,Mouse,490.01,1.0,2025-05-29 01:27:12,490.01
1455,1357,Mouse,448.61,1.0,2026-02-26 09:21:47,448.61
1456,1329,Teclado,41.8,3.0,2025-07-16 02:08:34,125.39999999999999
1457,1640,Monitor,410.82,4.0,2025-08-13 22:33:48,1643.28
1458,1879,Teclado,498.94,2.0,2026-02-13 19:06:55,997.88
1459,1490,Notebook,342.88,4.0,2025-09-09 19:27:40,1371.52
1460,1440,Notebook,151.48,2.0,2025-12-16 12:36:19,302.96
1461,1101,Mouse,237.77,3.0,2025-05-03 01:36:50,713.3100000000001
1462,1764,Mouse,327.16,2.0,2026-03-07 23:44:11,654.32
1463,1425,Monitor,382.61,2.0,2025-10-11 23:16:44,765.22
1464,1117,Monitor,272.72,1.0,2025-07-18 04:30:44,272.72
1465,1237,Notebook,253.77,2.0,2025-12-23 18:20:18,507.54
1466,1254,Mouse,358.04,4.0,2025-09-12 13:08:07,1432.16
1467,1810,Mouse,311.24,2.0,2026-01-30 17:48:48,622.48
1468,1531,Monitor,443.04,3.0,2025-09-28 06:51:17,1329.1200000000001
1469,1978,Notebook,53.99,4.0,2026-03-27 16:03:30,215.96
1470,1125,Monitor,19.89,2.0,2025-06-12 00:01:23,39.78
1471,1738,Teclado,168.68,3.0,2025-07-19 08:19:55,506.04
1472,1410,Monitor,411.58,2.0,2025-07-25 19:42:42,823.16
1473,1198,Mouse,145.72,2.0,2025-05-22 10:11:52,291.44
1474,1610,Teclado,440.68,1.0,2026-03-07 15:50:00,440.68
1475,1011,Monitor,51.32,2.0,2026-01-11 20:39:21,102.64
1476,1683,Notebook,379.12,4.0,2025-12-14 23:12:04,1516.48
1477,1246,Teclado,394.71,2.0,2025-07-28 03:50:50,789.42
1478,1164,Monitor,394.26,2.0,2025-07-12 15:25:13,788.52
1479,1996,Mouse,111.96,3.0,2025-06-24 06:16:37,335.88
1480,1260,Notebook,94.2,2.0,2025-10-26 15:02:47,188.4
1481,1975,Mouse,367.76,1.0,2026-03-02 21:25:41,367.76
1482,1686,Teclado,310.17,2.0,2026-02-06 22:00:23,620.34
1483,1794,Monitor,477.9,1.0,2026-02-03 00:41:22,477.9
1484,1202,Monitor,196.62,2.0,2026-02-10 11:38:39,393.24
1485,1442,Teclado,219.97,3.0,2025-04-18 18:07:23,659.91
1486,1090,Mouse,439.95,3.0,2025-06-05 04:38:39,1319.85
1487,1432,Notebook,241.28,2.0,2025-06-26 14:01:20,482.56
1488,1366,Notebook,293.79,2.0,2025-12-26 15:45:00,587.58
1489,1466,Notebook,466.87,4.0,2025-06-21 07:26:57,1867.48
1490,1913,Teclado,75.78,2.0,2025-09-25 21:21:55,151.56
1491,1375,Mouse,202.18,1.0,2025-08-28 21:52:29,202.18
1492,1688,Teclado,200.18,1.0,2025-06-20 02:27:31,200.18
1493,1239,Mouse,308.68,4.0,2025-09-13 09:24:12,1234.72
1494,1763,Notebook,302.27,4.0,2025-12-23 23:20:38,1209.08
1495,1746,Mouse,14.58,3.0,2025-11-21 03:59:49,43.74
1496,1231,Monitor,111.72,3.0,2026-01-21 00:51:21,335.15999999999997
1497,1167,Notebook,43.22,4.0,2026-03-04 07:25:43,172.88
1498,1339,Notebook,109.19,4.0,2025-08-24 23:21:15,436.76
1499,1378,Monitor,288.79,1.0,2025-09-07 18:02:03,288.79
1500,1574,Teclado,92.78,4.0,2025-10-03 09:38:16,371.12
1501,1473,Teclado,116.67,2.0,2026-03-22 16:44:23,233.34
1502,1439,Monitor,134.01,3.0,2025-07-01 09:49:39,402.03
1503,1949,Mouse,486.53,3.0,2025-09-01 02:29:25,1459.59
1504,1903,Notebook,243.43,4.0,2025-10-25 21:45:43,973.72
1505,1162,Notebook,249.15,4.0,2025-10-31 22:09:20,996.6
1506,1918,Notebook,277.56,2.0,2025-11-23 13:46:39,555.12
1507,1649,Mouse,19.97,4.0,2025-09-09 04:07:15,79.88
1508,1371,Notebook,273.52,3.0,2026-01-13 18:33:28,820.56
1509,1075,Notebook,202.89,3.0,2026-03-24 07:58:00,608.67
1510,1809,Monitor,115.3,1.0,2025-06-16 21:43:46,115.3
1511,1021,Mouse,260.32,2.0,2025-12-09 15:11:12,520.64
1512,1651,Notebook,477.08,3.0,2025-10-08 10:37:11,1431.24
1513,1892,Mouse,375.27,4.0,2026-01-08 18:11:02,1501.08
1514,1244,Monitor,30.41,3.0,2025-06-29 00:06:14,91.23
1515,1523,Teclado,184.38,4.0,2025-06-06 23:19:41,737.52
1516,1504,Monitor,317.4,1.0,2025-08-15 04:11:13,317.4
1517,1984,Teclado,438.14,3.0,2026-03-22 19:50:08,1314.42
1518,1944,Notebook,484.91,3.0,2025-08-15 09:12:23,1454.73
1519,1197,Monitor,251.67,1.0,2025-12-02 19:39:04,251.67
1520,1686,Monitor,17.87,1.0,2025-10-04 04:43:39,17.87
1521,1202,Teclado,101.8,4.0,2025-08-05 09:57:37,407.2
1522,1615,Monitor,33.26,3.0,2026-01-11 21:04:57,99.78
1523,1452,Mouse,444.28,4.0,2025-11-21 07:52:19,1777.12
1524,1977,Mouse,465.4,1.0,2025-06-04 11:17:16,465.4
1525,1534,Mouse,308.85,3.0,2025-08-23 12:01:10,926.5500000000001
1526,1292,Mouse,448.22,3.0,2026-03-24 09:17:16,1344.66
1527,1124,Mouse,122.39,1.0,2025-04-03 01:42:14,122.39
1528,1239,Notebook,367.07,4.0,2025-10-09 18:25:05,1468.28
1529,1369,Teclado,294.98,3.0,2026-03-17 07:23:02,884.94
1530,1214,Monitor,12.71,3.0,2026-03-01 10:27:29,38.13
1531,1530,Monitor,473.54,1.0,2025-11-17 22:35:20,473.54
1532,1256,Notebook,233.79,1.0,2025-04-14 01:32:47,233.79
1533,1346,Monitor,309.07,4.0,2025-11-07 00:23:34,1236.28
1534,1362,Mouse,227.29,3.0,2025-12-28 01:58:21,681.87
1535,1062,Monitor,447.69,4.0,2025-10-17 15:50:06,1790.76
