order_id,customer_id,product,price,quantity,date
1558,1529,Teclado,384.89,2.0,2025-11-22 21:16:49
1559,1643,Monitor,394.86,3.0,2025-09-09 07:44:24
1560,1550,Teclado,171.35,3.0,2025-12-01 15:01:30
1561,1190,Notebook,201.53,2.0,2025-11-11 10:48:34
1562,1300,Teclado,169.15,2.0,2025-08-31 19:34:50
1563,1024,Notebook,206.28,3.0,2025-11-01 00:11:32
1564,1375,Monitor,334.37,3.0,2025-07-27 00:47:49
1565,1776,Mouse,174.53,2.0,2026-02-01 09:54:01
1566,1042,Teclado,438.61,3.0,2025-11-21 03:45:54
1567,1430,Notebook,373.0,1.0,2025-11-01 20:01:08
1568,1134,Teclado,179.56,4.0,2026-03-07 03:17:17
1569,1038,Mouse,395.92,2.0,2025-09-20 17:58:58
1570,1905,Teclado,202.8,2.0,2025-08-12 05:55:27
1571,1472,Notebook,128.43,2.0,2025-05-12 16:20:59
1572,1092,Teclado,194.87,1.0,2025-08-10 04:08:17
1573,1909,Monitor,412.03,1.0,2026-01-27 11:42:58
1574,1452,Mouse,342.61,4.0,2025-08-25 16:13:23
1575,1563,Monitor,66.02,4.0,2025-08-19 03:59:37
1576,1946,Notebook,343.18,1.0,2025-10-17 17:32:31
1577,1837,Mouse,31.97,4.0,2026-01-19 18:47:51
1578,1814,Mouse,137.92,4.0,2025-11-06 14:00:48
1579,1209,Mouse,91.42,2.0,2025-07-23 04:11:36
1580,1263,Monitor,370.93,2.0,2025-05-23 09:32:10
1581,1958,Monitor,467.23,2.0,2026-01-11 10:35:51
1582,1101,Notebook,140.87,4.0,2026-01-16 20:35:57
1583,1801,Notebook,363.59,2.0,2026-02-23 16:00:21
1584,1145,Notebook,308.72,2.0,2026-02-20 06:41:09
1585,1596,Teclado,396.24,2.0,2026-01-27 22:01:39
1586,1940,Teclado,417.11,4.0,2025-06-11 00:34:45
1587,1494,Teclado,164.28,2.0,2025-11-08 20:23:02
1588,1639,Notebook,321.87,1.0,2025-12-28 10:36:13
1589,1636,Notebook,414.37,1.0,2025-12-03 16:33:24
1590,1672,Notebook,402.93,2.0,2025-09-02 12:19:26
1591,1078,Mouse,147.67,4.0,2025-09-12 06:30:02
1592,1332,Teclado,337.08,1.0,2025-05-03 00:46:01
1593,1804,Teclado,216.39,2.0,2026-02-19 18:20:50
1594,1349,Mouse,443.22,2.0,2025-06-19 16:49:08
1595,1509,Mouse,19.46,2.0,2025-12-05 13:58:08
1596,1695,Notebook,20.13,3.0,2026-01-18 05:46:54
1597,1927,Mouse,474.63,2.0,2025-12-12 14:48:45
1598,1170,Monitor,400.75,2.0,2025-06-15 16:58:16
1599,1980,Monitor,67.88,3.0,2026-02-18 16:05:50
1600,1201,Teclado,284.09,1.0,2025-11-29 20:38:18
1601,1879,Teclado,339.66,4.0,2026-02-08 17:12:22
1602,1085,Monitor,454.02,1.0,2025-11-11 18:18:59
1603,1915,Mouse,407.99,1.0,2025-09-26 20:05:51
1604,1783,Teclado,301.95,3.0,2025-05-12 09:13:39
1605,1775,Teclado,404.56,2.0,2025-10-04 10:37:23
1606,1376,Notebook,475.31,1.0,2026-02-09 08:32:15
1607,1519,Monitor,455.12,3.0,2025-07-16 03:55:56
1608,1119,Notebook,41.98,1.0,2025-05-18 09:11:26
1609,1742,Mouse,93.12,4.0,2025-12-07 06:16:20
1610,1227,Teclado,169.44,1.0,2025-08-08 23:11:08
1611,1125,Teclado,343.34,4.0,2025-09-14 03:22:08
1612,1866,Monitor,87.99,2.0,2025-05-17 23:06:09
1613,1634,Notebook,134.21,2.0,2025-06-26 21:49:48
1614,1398,Teclado,367.94,1.0,2026-02-19 07:32:52
1615,1403,Monitor,226.97,2.0,2025-05-31 06:40:10
1616,1193,Notebook,369.04,1.0,2026-01-12 07:06:52
1617,1567,Notebook,232.68,3.0,2026-01-19 10:39:27
1618,1485,Monitor,366.74,4.0,2025-04-24 23:47:24
1619,1234,Monitor,145.6,4.0,2025-08-25 19:31:16
1620,1970,Notebook,388.08,1.0,2025-09-12 09:10:03
1621,1574,Monitor,449.62,2.0,2025-10-02 02:55:12
1622,1684,Monitor,497.4,2.0,2025-07-02 09:07:31
1623,1801,Mouse,399.32,1.0,2025-12-29 10:05:06
1624,1911,Mouse,481.36,1.0,2025-05-26 05:38:53
1625,1570,Teclado,238.22,4.0,2025-11-01 02:24:21
1626,1839,Mouse,287.38,4.0,2025-09-05 14:04:03
1627,1112,Notebook,375.9,2.0,2026-02-09 00:34:11
1628,1704,Monitor,61.89,4.0,2025-12-30 10:45:27
1629,1084,Notebook,162.52,2.0,2025-12-13 14:26:02
1630,1205,Mouse,90.5,4.0,2025-06-13 19:31:16
1631,1817,Notebook,445.42,1.0,2026-01-10 22:13:33
1632,1397,Monitor,493.06,4.0,2025-09-30 07:40:42
1633,1016,Monitor,128.83,3.0,2025-07-10 04:44:45
1634,1680,Monitor,397.5,1.0,2026-01-20 09:32:28
1635,1794,Notebook,11.04,2.0,2025-04-02 05:29:10
1636,1158,Monitor,415.67,1.0,2025-11-20 21:46:22
1637,1948,Monitor,133.77,2.0,2025-06-05 19:26:25
1638,1103,Notebook,376.24,3.0,2025-11-15 12:47:29
1639,1127,Mouse,78.18,1.0,2025-06-09 06:40:38
1640,1252,Notebook,432.01,3.0,2025-06-07 12:52:02
1641,1983,Notebook,485.96,2.0,2026-01-20 06:34:15
1642,1427,Teclado,493.25,4.0,2025-04-30 15:10:51
1643,1856,Mouse,350.56,4.0,2025-05-15 13:27:50
1644,1523,Monitor,458.78,3.0,2025-08-02 11:10:55
1645,1025,Notebook,359.99,1.0,2026-01-02 19:22:24
1646,1966,Monitor,430.23,3.0,2025-08-04 04:21:25
1647,1929,Teclado,92.19,1.0,2025-11-06 13:06:57
1648,1254,Notebook,46.6,3.0,2026-02-26 21:36:25
1649,1228,Teclado,94.29,4.0,2025-08-10 20:22:37
1650,1806,Mouse,486.66,4.0,2025-10-21 10:29:23
1651,1319,Teclado,390.47,3.0,2025-04-26 11:40:04
1652,1464,Monitor,444.12,4.0,2025-05-14 12:57:06
1653,1532,Mouse,87.21,1.0,2026-01-18 20:57:59
1654,1835,Mouse,410.36,4.0,2025-11-16 00:15:40
1655,1149,Mouse,179.54,4.0,2025-11-03 03:05:09
1656,1992,Monitor,428.04,4.0,2026-01-19 01:48:37
1657,1777,Mouse,169.44,2.0,2025-12-08 17:25:10
1658,1084,Teclado,319.01,1.0,2025-12-01 17:34:58
1659,1859,Monitor,214.83,1.0,2025-08-13 08:56:54
1660,1147,Mouse,59.45,1.0,2025-10-01 21:37:33
1661,1772,Monitor,61.8,3.0,2025-10-27 23:16:19
1662,1174,Notebook,164.13,1.0,2025-06-05 05:19:16
1663,1549,Teclado,388.12,4.0,2025-05-06 11:30:20
1664,1508,Mouse,199.45,1.0,2025-09-06 02:21:53
1665,1264,Mouse,150.85,4.0,2025-04-10 04:52:00
1666,1369,Teclado,120.74,2.0,2026-02-23 04:15:03
1667,1695,Notebook,471.33,1.0,2025-11-28 23:13:45
1668,1578,Mouse,288.88,4.0,2025-11-14 09:57:56
1669,1940,Mouse,325.43,3.0,2026-01-20 11:24:01
1670,1019,Monitor,376.47,4.0,2025-10-01 09:33:24
1671,1149,Notebook,291.86,2.0,2026-02-25 15:26:22
1672,1056,Teclado,11.43,3.0,2025-12-13 09:55:37
1673,1046,Notebook,324.77,3.0,2025-10-10 17:54:10
1674,1086,Mouse,381.49,4.0,2025-11-22 00:18:22
1675,1125,Notebook,164.46,2.0,2025-10-11 06:15:36
1676,1010,Monitor,236.56,4.0,2025-07-23 07:36:20
1677,1573,Mouse,252.96,1.0,2025-04-06 22:07:22
1678,1713,Mouse,186.1,3.0,2025-05-11 08:44:15
1679,1087,Monitor,424.8,1.0,2026-02-19 20:17:23
1680,1185,Monitor,320.38,2.0,2025-06-01 09:50:09
1681,1978,Monitor,493.61,1.0,2025-10-26 00:18:42
1682,1121,Monitor,408.13,2.0,2026-03-19 21:29:53
1683,1586,Notebook,89.95,2.0,2026-03-08 00:54:51
1684,1397,Mouse,169.95,1.0,2026-02-12 14:16:01
1685,1376,Monitor,39.9,2.0,2026-03-07 19:44:59
1686,1322,Monitor,320.8,1.0,2025-10-30 00:33:44
1687,1782,Teclado,310.26,3.0,2026-02-21 00:56:31
1688,1662,Mouse,272.83,1.0,2026-03-25 15:13:12
1689,1824,Teclado,248.94,3.0,2026-01-07 08:49:15
1690,1519,Mouse,95.81,1.0,2026-01-29 08:15:31
1691,1117,Mouse,407.3,1.0,2026-01-18 16:06:10
1692,1167,Monitor,436.38,3.0,2025-11-29 13:35:46
1693,1146,Monitor,54.54,4.0,2026-02-21 15:29:22
1694,1824,Mouse,162.04,1.0,2025-07-27 23:54:18
1695,1981,Teclado,333.41,4.0,2025-11-08 01:29:16
1696,1805,Notebook,188.83,2.0,2025-08-03 16:35:35
1697,1949,Teclado,185.77,3.0,2025-09-04 09:16:52
1698,1955,Mouse,396.6,4.0,2026-02-25 19:38:49
1699,1711,Mouse,288.81,1.0,2025-04-24 21:33:23
1700,1651,Teclado,381.59,4.0,2025-08-09 03:23:25
1701,1150,Teclado,58.6,3.0,2025-04-03 18:28:12
1702,1213,Teclado,333.32,1.0,2026-01-15 05:31:23
1703,1749,Notebook,124.35,3.0,2025-07-23 04:52:13
1704,1655,Mouse,371.69,4.0,2025-06-25 04:55:36
1705,1593,Notebook,31.18,4.0,2026-02-08 21:11:44
1706,1702,Mouse,206.52,2.0,2026-02-16 10:23:31
1707,1954,Mouse,204.94,2.0,2025-12-19 00:27:33
1708,1585,Monitor,214.69,2.0,2026-01-18 19:18:22
1709,1134,Notebook,436.68,1.0,2025-04-08 19:42:56
1710,1107,Teclado,452.68,2.0,2025-05-28 22:21:10
1711,1222,Mouse,380.25,4.0,2025-08-29 14:40:30
1712,1948,Teclado,172.03,1.0,2025-06-23 03:53:33
1713,1205,Monitor,330.45,3.0,2025-06-16 00:05:45
1714,1628,Mouse,330.53,4.0,2025-06-29 05:07:39
1715,1585,Notebook,421.82,2.0,2025-12-15 16:57:26
1716,1402,Teclado,307.46,4.0,2025-08-18 08:06:53
1717,1514,Notebook,284.99,2.0,2026-01-10 15:29:06
1718,1196,Notebook,345.94,1.0,2025-09-14 05:44:14
1719,1922,Notebook,266.48,4.0,2025-10-23 07:09:05
1720,1666,Notebook,312.09,1.0,2026-02-15 14:58:38
1721,1859,Monitor,24.66,4.0,2025-04-13 12:48:06
1722,1651,Mouse,311.16,2.0,2025-12-01 17:48:02
1723,1729,Mouse,450.48,2.0,2025-05-14 08:31:47
1724,1806,Teclado,493.75,3.0,2025-11-26 03:23:47
1725,1829,Teclado,155.8,4.0,2026-03-22 16:05:38
1726,1640,Monitor,12.16,2.0,2025-06-22 04:02:44
1727,1079,Mouse,239.58,2.0,2025-12-09 03:00:07
1728,1449,Notebook,325.17,3.0,2025-05-31 13:26:59
1729,1147,Notebook,220.27,2.0,2025-04-03 03:51:18
1730,1951,Notebook,447.58,1.0,2025-12-30 13:42:12
1731,1330,Notebook,197.66,3.0,2025-09-05 22:36:08
1732,1290,Teclado,109.94,4.0,2025-12-02 01:40:02
1733,1056,Monitor,251.32,2.0,2025-08-02 14:44:07
1734,1799,Teclado,347.85,2.0,2025-07-13 23:03:27
1735,1444,Notebook,239.63,1.0,2025-05-26 14:38:16
1736,1962,Teclado,398.0,4.0,2025-10-21 10:02:22
1737,1152,Notebook,187.49,2.0,2025-07-04 11:16:46
1738,1034,Notebook,263.59,4.0,2026-01-07 01:31:21
1739,1854,Monitor,43.72,3.0,2025-10-14 04:52:25
1740,1291,Teclado,355.0,2.0,2025-09-15 03:57:11
1741,1575,Monitor,182.63,2.0,2026-02-16 18:19:32
1742,1137,Teclado,38.44,4.0,2026-02-19 09:46:46
1743,1987,Monitor,447.39,1.0,2025-07-15 17:54:04
1744,1541,Teclado,107.1,2.0,2025-11-01 13:36:40
1745,1901,Monitor,139.42,1.0,2025-07-22 21:34:41
1746,1652,Monitor,212.71,1.0,2025-08-28 17:22:43
1747,1878,Teclado,93.9,1.0,2025-11-30 15:45:29
1748,1789,Teclado,216.2,4.0,2025-10-11 18:35:43
1749,1867,Monitor,19.73,4.0,2025-08-06 04:11:09
1750,1908,Teclado,292.35,3.0,2025-05-04 04:02:08
1751,1895,Teclado,456.34,1.0,2025-11-14 08:18:29
1752,1049,Teclado,239.34,2.0,2025-07-10 08:31:34
1753,1851,Teclado,383.61,3.0,2025-09-04 10:36:23
1754,1372,Notebook,80.81,2.0,2026-03-17 10:07:33
1755,1317,Monitor,47.54,1.0,2025-09-29 06:39:34
1756,1803,Teclado,223.44,3.0,2025-07-04 13:54:49
1757,1906,Mouse,303.85,2.0,2025-05-04 07:45:30
1758,1586,Monitor,370.92,2.0,2026-01-27 00:01:45
1759,1923,Teclado,52.88,3.0,2025-07-14 08:27:14
1760,1772,Teclado,13.46,1.0,2025-07-01 20:51:17
1761,1583,Mouse,344.41,4.0,2025-12-21 17:34:16
1762,1995,Notebook,192.63,1.0,2025-10-14 22:18:34
1763,1583,Mouse,362.84,2.0,2025-12-19 13:58:57
1764,1340,Monitor,201.4,1.0,2026-02-16 07:35:13
1765,1257,Notebook,13.63,1.0,2025-04-23 15:10:38
1766,1928,Mouse,100.56,3.0,2026-03-10 11:53:33
1767,1477,Notebook,499.65,1.0,2025-08-24 17:40:41
1768,1027,Monitor,370.14,4.0,2025-11-18 23:29:59
1769,1592,Notebook,223.81,3.0,2025-07-09 12:44:56
1770,1743,Monitor,39.2,4.0,2026-02-17 04:09:25
1771,1303,Monitor,314.11,3.0,2026-02-28 11:43:32
1772,1875,Monitor,262.04,4.0,2026-03-18 02:37:55
1773,1872,Teclado,410.08,1.0,2026-01-02 03:54:34
1774,1397,Mouse,161.07,3.0,2025-12-08 14:32:45
1775,1011,Teclado,442.27,3.0,2026-03-26 09:10:52
1776,1860,Teclado,154.18,1.0,2025-04-08 09:32:30
1777,1282,Mouse,34.57,3.0,2026-01-27 03:15:40
1778,1715,Monitor,130.52,4.0,2026-01-29 21:29:32
1779,1273,Mouse,259.8,4.0,2026-02-15 00:50:33
1780,1506,Teclado,388.3,4.0,2025-05-26 07:13:00
1781,1350,Mouse,108.62,3.0,2025-04-16 19:54:27
1782,1150,Mouse,211.84,3.0,2026-01-10 20:21:58
1783,1845,Notebook,102.81,1.0,2026-03-15 02:22:20
1784,1683,Monitor,282.64,1.0,2025-10-28 19:44:15
1785,1367,Teclado,471.15,3.0,2025-12-04 09:05:55
1786,1994,Monitor,455.64,4.0,2026-01-17 08:26:30
1787,1215,Mouse,265.16,2.0,2026-01-30 21:19:59
1788,1080,Mouse,95.91,1.0,2026-02-02 05:40:53
1789,1096,Mouse,397.25,4.0,2025-12-10 19:03:50
1790,1015,Mouse,255.77,2.0,2025-07-29 04:54:24
1791,1786,Teclado,204.09,2.0,2025-11-03 08:35:52
1792,1732,Notebook,199.3,3.0,2025-10-20 16:50:58
1793,1641,Notebook,41.53,1.0,2025-09-26 22:58:28
1794,1088,Mouse,253.04,4.0,2025-11-11 20:18:19
1795,1787,Monitor,133.54,3.0,2026-03-17 05:14:28
1796,1213,Mouse,162.02,3.0,2025-08-21 07:59:08
1797,1584,Notebook,166.68,3.0,2025-10-14 20:12:21
1798,1610,Teclado,326.84,3.0,2025-06-14 01:55:39
1799,1390,Notebook,297.41,2.0,2025-11-05 04:08:22
1800,1164,Teclado,65.47,3.0,2025-05-16 23:29:09
1801,1373,Notebook,71.27,2.0,2026-01-20 18:13:55
1802,1754,Monitor,45.27,4.0,2025-06-28 14:45:22
1803,1344,Mouse,133.89,4.0,2025-11-29 09:10:21
1804,1350,Teclado,301.22,4.0,2025-10-10 00:13:31
1805,1807,Mouse,377.78,3.0,2025-12-05 05:09:12
1806,1590,Monitor,266.24,2.0,2025-06-19 05:01:41
1807,1420,Notebook,479.28,1.0,2025-12-12 18:06:37
1808,1865,Mouse,309.74,1.0,2025-11-14 03:35:25
1809,1088,Monitor,171.25,2.0,2025-04-20 06:47:14
1810,1148,Teclado,227.18,1.0,2025-09-29 13:10:44
1811,1773,Mouse,400.02,1.0,2025-05-12 06:08:44
1812,1046,Monitor,184.42,4.0,2026-03-17 06:01:42
1813,1466,Monitor,415.76,3.0,2025-11-12 20:30:24
1814,1937,Mouse,134.77,4.0,2026-03-02 21:10:13
1815,1026,Teclado,297.39,1.0,2025-09-23 00:55:07
1816,1634,Monitor,264.24,1.0,2025-06-05 15:52:06
1817,1442,Notebook,144.71,2.0,2025-12-13 10:33:46
1818,1729,Mouse,285.37,1.0,2025-08-31 01:42:54
1819,1754,Notebook,71.16,1.0,2025-07-03 09:55:32
1820,1313,Monitor,112.74,1.0,2025-09-07 10:06:30
1821,1475,Teclado,98.69,3.0,2025-09-24 18:57:43
1822,1382,Notebook,495.95,4.0,2026-02-19 15:04:42
1823,1166,Mouse,370.42,4.0,2025-10-16 13:15:37
1824,1032,Monitor,430.32,3.0,2025-04-29 12:51:13
1825,1365,Notebook,469.19,3.0,2025-11-27 10:44:04
1826,1610,Monitor,36.5,3.0,2025-12-04 05:59:18
1827,1364,Notebook,234.4,4.0,2025-04-08 19:51:17
1828,1728,Notebook,432.77,3.0,2025-05-24 00:22:19
1829,1609,Teclado,180.57,2.0,2025-12-07 22:46:52
1830,1241,Mouse,48.72,1.0,2025-05-26 01:13:12
1831,1198,Mouse,406.06,3.0,2025-08-25 06:50:21
1832,1706,Teclado,250.55,2.0,2026-03-03 08:20:57
1833,1085,Notebook,23.73,3.0,2025-12-20 22:18:36
1834,1895,Monitor,397.07,3.0,2025-05-05 22:53:23
1835,1992,Teclado,252.44,3.0,2025-10-14 21:35:34
1836,1357,Monitor,432.59,4.0,2025-10-10 17:00:36
1837,1900,Teclado,102.71,3.0,2025-04-18 05:04:23
1838,1055,Teclado,26.64,3.0,2025-07-31 12:57:08
1839,1003,Monitor,232.15,4.0,2025-09-21 11:01:07
1840,1340,Mouse,65.52,1.0,2025-08-02 09:40:57
1841,1990,Mouse,293.87,1.0,2025-08-12 16:29:14
1842,1247,Notebook,199.6,3.0,2026-03-02 00:27:52
1843,1472,Notebook,60.12,2.0,2025-10-13 15:57:05
1844,1145,Notebook,217.56,4.0,2025-10-13 10:54:08
1845,1488,Notebook,103.94,4.0,2025-12-06 09:37:02
1846,1410,Notebook,156.86,4.0,2025-09-10 07:14:36
1847,1967,Teclado,161.48,4.0,2026-01-18 18:36:51
1848,1911,Monitor,359.72,4.0,2025-06-19 04:21:14
1849,1091,Teclado,463.94,2.0,2025-07-31 06:20:42
1850,1973,Notebook,136.68,2.0,2026-03-30 16:02:12
1851,1771,Mouse,313.83,3.0,2026-03-17 22:20:57
1852,1871,Notebook,493.47,3.0,2025-12-13 21:56:46
1853,1858,Teclado,51.09,4.0,2026-01-04 20:54:13
1854,1875,Mouse,213.97,2.0,2025-08-18 07:05:36
1855,1990,Monitor,256.34,2.0,2025-11-07 03:46:40
1856,1730,Teclado,259.01,1.0,2026-01-04 06:41:09
1857,1982,Teclado,152.81,3.0,2025-11-22 08:28:54
1858,1497,Monitor,394.81,2.0,2026-03-02 04:19:41
1859,1538,Notebook,462.77,1.0,2025-10-03 02:50:30
1860,1908,Mouse,478.58,4.0,2025-08-20 19:32:16
1861,1182,Mouse,53.41,2.0,2025-04-17 23:31:44
1862,1802,Mouse,230.93,1.0,2026-02-02 07:45:39
1863,1092,Teclado,139.18,3.0,2026-03-22 11:43:25
1864,1897,Mouse,485.24,4.0,2025-05-26 11:55:42
1865,1775,Teclado,455.96,1.0,2025-10-12 01:50:12
1866,1036,Notebook,333.05,4.0,2025-08-02 12:37:06
1867,1395,Teclado,65.37,4.0,2025-09-08 20:59:33
1868,1536,Teclado,460.78,3.0,2025-11-29 20:38:29
1869,1537,Notebook,460.91,3.0,2025-11-27 05:55:40
1870,1142,Monitor,269.25,1.0,2025-07-15 12:23:58
1871,1793,Monitor,45.01,3.0,2026-01-20 23:39:02
1872,1214,Monitor,327.96,4.0,2025-07-14 22:22:20
1873,1912,Mouse,23.31,4.0,2026-02-03 19:38:29
1874,1686,Teclado,146.84,4.0,2025-04-09 18:49:23
1875,1901,Monitor,179.85,1.0,2025-07-01 14:41:49
1876,1699,Teclado,455.02,4.0,2025-08-01 21:33:48
1877,1708,Teclado,223.01,3.0,2026-02-28 17:08:26
1878,1867,Mouse,384.24,2.0,2025-07-15 16:17:34
1879,1530,Teclado,391.05,4.0,2025-11-06 08:38:32
1880,1319,Teclado,113.2,1.0,2025-07-09 22:57:12
1881,1045,Mouse,22.21,1.0,2026-02-17 10:17:54
1882,1715,Mouse,330.76,3.0,2025-06-06 14:50:13
1883,1511,Teclado,255.52,4.0,2025-07-18 06:52:40
1884,1243,Monitor,386.27,3.0,2025-07-08 22:52:08
1885,1205,Monitor,82.0,4.0,2025-11-02 04:02:02
1886,1596,Teclado,180.06,4.0,2025-09-30 11:41:23
1887,1423,Teclado,199.11,1.0,2025-11-28 04:51:46
1888,1751,Monitor,369.6,1.0,2025-11-26 03:29:05
1889,1597,Mouse,252.76,1.0,2025-07-14 05:58:42
1890,1900,Notebook,449.27,1.0,2025-06-15 11:56:49
1891,1309,Notebook,18.69,3.0,2025-12-07 06:39:45
1892,1808,Notebook,430.24,1.0,2025-06-28 01:36:22
1893,1546,Teclado,304.95,2.0,2025-12-31 23:37:12
1894,1191,Monitor,156.54,2.0,2025-07-31 09:48:42
1895,1733,Mouse,256.18,3.0,2025-11-22 19:42:16
1896,1599,Mouse,485.48,3.0,2025-04-16 14:39:30
1897,1264,Monitor,362.91,4.0,2025-11-18 02:44:00
1898,1878,Monitor,234.34,1.0,2025-11-18 10:00:43
1899,1051,Mouse,147.58,2.0,2026-03-28 13:51:41
1900,1409,Monitor,219.3,4.0,2025-07-16 11:43:15
1901,1030,Monitor,220.32,1.0,2025-05-16 03:26:13
1902,1174,Mouse,449.31,1.0,2025-07-01 20:51:04
1903,1467,Mouse,161.75,3.0,2026-02-02 02:54:39
1904,1441,Teclado,342.74,4.0,2026-01-03 01:12:02
1905,1921,Mouse,75.04,3.0,2025-05-12 22:31:53
1906,1685,Monitor,289.33,3.0,2025-06-03 15:47:20
1907,1975,Monitor,21.11,4.0,2026-01-13 01:23:50
1908,1042,Monitor,276.02,4.0,2025-06-25 12:01:10
1909,1595,Monitor,312.95,1.0,2025-07-15 22:18:42
1910,1525,Teclado,146.95,3.0,2026-01-03 23:30:14
1911,1769,Notebook,208.1,4.0,2025-04-15 17:20:34
1912,1379,Mouse,321.1,4.0,2025-12-21 12:41:25
1913,1536,Monitor,342.71,4.0,2025-10-28 10:22:23
1914,1095,Notebook,121.38,1.0,2026-01-19 18:15:16
1915,1782,Monitor,164.62,3.0,2026-02-03 16:20:13
1916,1491,Notebook,155.36,4.0,2025-06-07 05:54:06
1917,1626,Monitor,298.12,4.0,2025-07-13 11:16:58
1918,1349,Mouse,417.27,4.0,2025-04-18 15:41:20
1919,1434,Notebook,252.74,3.0,2025-04-03 18:02:31
1920,1862,Notebook,172.74,3.0,2025-04-14 10:53:33
1921,1434,Notebook,72.62,2.0,2025-08-06 05:46:28
1922,1619,Notebook,334.4,4.0,2025-10-16 19:03:45
1923,1036,Notebook,112.82,3.0,2026-02-24 10:39:43
1924,1128,Mouse,70.49,3.0,2025-08-17 06:40:19
1925,1539,Notebook,345.22,1.0,2025-06-25 17:15:15
1926,1917,Mouse,166.83,3.0,2025-06-17 21:54:04
1927,1929,Teclado,211.03,4.0,2026-03-02 20:49:55
1928,1832,Notebook,113.62,4.0,2026-01-01 08:36:56
1929,1890,Teclado,173.36,2.0,2025-04-17 06:41:03
1930,1291,Teclado,394.16,1.0,2025-12-25 10:20:49
1931,1118,Monitor,254.47,1.0,2025-09-06 11:21:27
1932,1189,Mouse,80.17,3.0,2025-11-10 11:04:47
1933,1744,Notebook,321.81,2.0,2025-12-11 22:05:00
1934,1634,Monitor,450.29,3.0,2025-11-17 17:56:40
1935,1314,Monitor,254.04,3.0,2025-12-15 08:44:34
1936,1189,Mouse,298.98,2.0,2025-07-22 12:55:10
1937,1500,Teclado,493.89,4.0,2025-08-24 08:38:51
1938,1282,Monitor,377.86,3.0,2025-07-09 09:23:14
1939,1868,Mouse,481.92,3.0,2025-11-18 05:00:52
1940,1739,Mouse,273.67,2.0,2025-06-14 01:14:40
1941,1802,Monitor,125.41,2.0,2025-12-31 16:03:06
1942,1110,Mouse,42.45,1.0,2025-08-01 13:11:41
1943,1610,Mouse,475.87,3.0,2026-03-03 16:24:03
1944,1900,Notebook,286.08,2.0,2026-02-11 00:36:16
1945,1342,Notebook,388.88,3.0,2025-12-05 07:59:14
1946,1921,Mouse,256.2,4.0,2026-03-26 03:49:59
1947,1677,Notebook,289.32,2.0,2025-05-26 23:02:26
1948,1685,Monitor,187.53,4.0,2025-12-04 15:26:24
1949,1657,Notebook,96.04,3.0,2026-03-27 20:53:51
1950,1244,Notebook,128.91,4.0,2025-12-21 05:07:28
1951,1952,Notebook,233.88,1.0,2026-02-02 03:44:24
1952,1952,Notebook,493.78,3.0,2025-09-01 02:42:10
1953,1429,Monitor,12.42,4.0,2025-12-27 08:36:58
1954,1703,Teclado,439.79,1.0,2026-03-06 19:13:58
1955,1371,Mouse,464.99,1.0,2025-05-27 13:21:08
1956,1367,Mouse,307.77,2.0,2025-07-23 12:46:14
1957,1750,Teclado,15.25,2.0,2025-08-08 06:27:01
1958,1298,Teclado,241.3,1.0,2025-10-30 12:37:42
1959,1547,Monitor,21.82,4.0,2025-07-05 02:06:34
1960,1866,Monitor,33.23,3.0,2026-01-27 01:30:42
1961,1161,Notebook,385.1,4.0,2025-06-18 04:08:14
1962,1645,Notebook,325.98,2.0,2025-11-10 08:41:38
1963,1975,Monitor,157.23,4.0,2026-01-14 02:27:31
1964,1854,Monitor,84.33,1.0,2025-06-29 13:28:01
1965,1525,Notebook,363.98,1.0,2025-11-05 15:32:59
1966,1093,Teclado,85.76,3.0,2026-03-05 15:35:51
1967,1425,Teclado,436.52,3.0,2025-12-29 21:27:16
1968,1526,Monitor,468.71,1.0,2025-10-21 01:30:19
1969,1641,Monitor,324.75,1.0,2026-03-01 07:03:29
1970,1087,Monitor,338.54,1.0,2026-01-12 16:02:02
1971,1362,Monitor,254.68,1.0,2025-05-13 22:43:32
1972,1697,Notebook,311.68,1.0,2025-09-20 01:01:18
1973,1408,Teclado,463.78,4.0,2025-09-30 15:23:35
1974,1861,Monitor,372.88,3.0,2025-11-29 15:20:05
1975,1950,Notebook,185.18,4.0,2026-03-20 11:14:40
1976,1214,Notebook,446.27,2.0,2026-01-02 08:53:50
1977,1518,Mouse,428.32,2.0,2026-01-21 12:34:31
1978,1571,Monitor,19.4,4.0,2025-11-22 14:17:14
1979,1193,Teclado,272.17,3.0,2025-08-30 20:16:10
1980,1627,Teclado,206.49,2.0,2025-06-25 13:15:19
1981,1928,Teclado,61.18,3.0,2025-04-11 23:12:13
1982,1390,Teclado,318.44,4.0,2025-08-04 10:06:42
1983,1272,Monitor,397.83,2.0,2025-10-09 10:17:16
1984,1427,Teclado,57.92,4.0,2025-07-17 05:32:57
1985,1200,Notebook,470.9,2.0,2025-04-27 15:22:49
1986,1520,Notebook,260.03,2.0,2025-10-18 18:34:55
1987,1057,Teclado,455.85,2.0,2025-09-11 16:15:40
1988,1715,Teclado,169.8,4.0,2025-12-20 16:25:53
1989,1052,Teclado,87.64,4.0,2026-01-20 13:29:12
1990,1827,Monitor,481.61,2.0,2025-09-15 03:43:19
1991,1000,Monitor,426.4,3.0,2025-04-08 19:46:13
1992,1323,Teclado,186.1,4.0,2026-02-24 01:32:59
1993,1435,Mouse,363.41,2.0,2025-08-03 02:37:08
